央卫综合,#genre#
CCTV10-科教HD,http://223.241.247.214:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV11-戏曲,http://223.241.247.214:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV12-社会与法HD,http://223.241.247.214:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV13-新闻HD,http://223.241.247.214:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV14-少儿,http://223.241.247.214:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV15-音乐HD,http://223.241.247.214:9901/tsfile/live/0015_1.m3u8?key=txiptv
马鞍山公共,http://223.241.247.214:9901/tsfile/live/0017_1.m3u8?key=txiptv
马鞍山新闻,http://223.241.247.214:9901/tsfile/live/0018_1.m3u8?key=txiptv
安徽卫视HD,http://223.241.247.214:9901/tsfile/live/0019_1.m3u8?key=txiptv
安徽公共,http://223.241.247.214:9901/tsfile/live/1003_1.m3u8?key=txiptv
北京卫视HD,http://223.241.247.214:9901/tsfile/live/1004_1.m3u8?key=txiptv
东方卫视HD,http://223.241.247.214:9901/tsfile/live/1005_1.m3u8?key=txiptv
天津卫视HD,http://223.241.247.214:9901/tsfile/live/1006_1.m3u8?key=txiptv
重庆卫视HD,http://223.241.247.214:9901/tsfile/live/1007_1.m3u8?key=txiptv
江苏卫视HD,http://223.241.247.214:9901/tsfile/live/1008_1.m3u8?key=txiptv
湖南卫视HD,http://223.241.247.214:9901/tsfile/live/1009_1.m3u8?key=txiptv
浙江卫视HD,http://223.241.247.214:9901/tsfile/live/1010_1.m3u8?key=txiptv
黑龙江卫视,http://223.241.247.214:9901/tsfile/live/0143_1.m3u8?key=txiptv
吉林卫视,http://223.241.247.214:9901/tsfile/live/0116_1.m3u8?key=txiptv
辽宁卫视,http://223.241.247.214:9901/tsfile/live/0121_1.m3u8?key=txiptv
河南卫视,http://223.241.247.214:9901/tsfile/live/0139_1.m3u8?key=txiptv
山东卫视,http://223.241.247.214:9901/tsfile/live/0131_1.m3u8?key=txiptv
山西卫视,http://223.241.247.214:9901/tsfile/live/0118_1.m3u8?key=txiptv
陕西卫视,http://223.241.247.214:9901/tsfile/live/0136_1.m3u8?key=txiptv
宁夏卫视,http://223.241.247.214:9901/tsfile/live/0112_1.m3u8?key=txiptv
甘肃卫视,http://223.241.247.214:9901/tsfile/live/0141_1.m3u8?key=txiptv
湖北卫视,http://223.241.247.214:9901/tsfile/live/0132_1.m3u8?key=txiptv
贵州卫视,http://223.241.247.214:9901/tsfile/live/0120_1.m3u8?key=txiptv
四川卫视,http://223.241.247.214:9901/tsfile/live/0123_1.m3u8?key=txiptv
江西卫视,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8?key=txiptv
东南卫视,http://223.241.247.214:9901/tsfile/live/0137_1.m3u8?key=txiptv
广东卫视,http://223.241.247.214:9901/tsfile/live/1011_1.m3u8?key=txiptv
深圳卫视,http://223.241.247.214:9901/tsfile/live/1012_1.m3u8?key=txiptv
广西卫视,http://223.241.247.214:9901/tsfile/live/0113_1.m3u8?key=txiptv










湖南邵阳,#genre#
CCTV1,http://222.241.154.37:9901/tsfile/live/23001_1.m3u8
CCTV2,http://222.241.154.37:9901/tsfile/live/23002_1.m3u8
CCTV3,http://222.241.154.37:9901/tsfile/live/23003_1.m3u8
CCTV4,http://222.241.154.37:9901/tsfile/live/23004_1.m3u8
CCTV5,http://222.241.154.37:9901/tsfile/live/23005_1.m3u8
CCTV5+,http://222.241.154.37:9901/tsfile/live/23018_1.m3u8
CCTV6,http://222.241.154.37:9901/tsfile/live/23006_1.m3u8
CCTV7,http://222.241.154.37:9901/tsfile/live/23007_1.m3u8
CCTV8,http://222.241.154.37:9901/tsfile/live/23008_1.m3u8
CCTV9,http://222.241.154.37:9901/tsfile/live/23009_1.m3u8
CCTV10,http://222.241.154.37:9901/tsfile/live/23010_1.m3u8
CCTV11,http://222.241.154.37:9901/tsfile/live/23011_1.m3u8
CCTV12,http://222.241.154.37:9901/tsfile/live/23012_1.m3u8
CCTV13,http://222.241.154.37:9901/tsfile/live/23013_1.m3u8
CCTV14,http://222.241.154.37:9901/tsfile/live/23014_1.m3u8
CCTV15,http://222.241.154.37:9901/tsfile/live/23015_1.m3u8
CCTV16,http://222.241.154.37:9901/tsfile/live/23016_1.m3u8
CCTV17,http://222.241.154.37:9901/tsfile/live/23017_1.m3u8

湖南卫视,http://222.241.154.37:9901/tsfile/live/23019_1.m3u8
湖南经视,http://222.241.154.37:9901/tsfile/live/23020_1.m3u8
湖南都市,http://222.241.154.37:9901/tsfile/live/23021_1.m3u8
湖南爱晚,http://222.241.154.37:9901/tsfile/live/23022_1.m3u8
湖南娱乐,http://222.241.154.37:9901/tsfile/live/23023_1.m3u8
湖南国际,http://222.241.154.37:9901/tsfile/live/23024_1.m3u8
湖南电影,http://222.241.154.37:9901/tsfile/live/23025_1.m3u8
湖南电视剧,http://222.241.154.37:9901/tsfile/live/23026_1.m3u8
湖南教育台,http://222.241.154.37:9901/tsfile/live/23027_1.m3u8
 
浙江卫视,http://222.241.154.37:9901/tsfile/live/23028_1.m3u8
江苏卫视,http://222.241.154.37:9901/tsfile/live/23029_1.m3u8
北京卫视,http://222.241.154.37:9901/tsfile/live/23030_1.m3u8
安徽卫视,http://222.241.154.37:9901/tsfile/live/23031_1.m3u8
天津卫视,http://222.241.154.37:9901/tsfile/live/23032_1.m3u8
东方卫视,http://222.241.154.37:9901/tsfile/live/23033_1.m3u8
江西卫视,http://222.241.154.37:9901/tsfile/live/23034_1.m3u8
深圳卫视,http://222.241.154.37:9901/tsfile/live/23035_1.m3u8
辽宁卫视,http://222.241.154.37:9901/tsfile/live/23036_1.m3u8
东南卫视,http://222.241.154.37:9901/tsfile/live/23037_1.m3u8
广东卫视,http://222.241.154.37:9901/tsfile/live/23038_1.m3u8
广西卫视,http://222.241.154.37:9901/tsfile/live/23039_1.m3u8
山东卫视,http://222.241.154.37:9901/tsfile/live/23040_1.m3u8
四川卫视,http://222.241.154.37:9901/tsfile/live/23041_1.m3u8
重庆卫视,http://222.241.154.37:9901/tsfile/live/23042_1.m3u8
云南卫视,http://222.241.154.37:9901/tsfile/live/23043_1.m3u8
河南卫视,http://222.241.154.37:9901/tsfile/live/23044_1.m3u8
黑龙江卫视,http://222.241.154.37:9901/tsfile/live/23045_1.m3u8
贵州卫视,http://222.241.154.37:9901/tsfile/live/23046_1.m3u8
河北卫视,http://222.241.154.37:9901/tsfile/live/23047_1.m3u8
陕西卫视,http://222.241.154.37:9901/tsfile/live/23048_1.m3u8
甘肃卫视,http://222.241.154.37:9901/tsfile/live/23049_1.m3u8
青海卫视,http://222.241.154.37:9901/tsfile/live/23050_1.m3u8





湖南长沙,#genre#
CCTV2-财经,http://58.20.77.74:9002/tsfile/live/0002_1.m3u8?key=txiptv
CCTV3-综艺,http://58.20.77.74:9002/tsfile/live/0003_1.m3u8?key=txiptv
CCTV4-国际,http://58.20.77.74:9002/tsfile/live/0004_1.m3u8?key=txiptv
CCTV5-体育,http://58.20.77.74:9002/tsfile/live/0005_1.m3u8?key=txiptv
CCTV6-电影,http://58.20.77.74:9002/tsfile/live/0006_1.m3u8?key=txiptv
CCTV7-军农,http://58.20.77.74:9002/tsfile/live/0007_1.m3u8?key=txiptv
CCTV8-电视剧,http://58.20.77.74:9002/tsfile/live/0008_1.m3u8?key=txiptv
CCTV9-纪录,http://58.20.77.74:9002/tsfile/live/0009_1.m3u8?key=txiptv
CCTV10-科教,http://58.20.77.74:9002/tsfile/live/0010_1.m3u8?key=txiptv
CCTV11-戏曲,http://58.20.77.74:9002/tsfile/live/0011_1.m3u8?key=txiptv
CCTV12-社会与法,http://58.20.77.74:9002/tsfile/live/0012_1.m3u8?key=txiptv
CCTV13-新闻,http://58.20.77.74:9002/tsfile/live/0013_1.m3u8?key=txiptv
CCTV14-少儿,http://58.20.77.74:9002/tsfile/live/0014_1.m3u8?key=txiptv
CCTV15-音乐,http://58.20.77.74:9002/tsfile/live/0015_1.m3u8?key=txiptv
湖南卫视,http://58.20.77.74:9002/tsfile/live/1000_1.m3u8?key=txiptv
湖南都市,http://58.20.77.74:9002/tsfile/live/0127_1.m3u8?key=txiptv
卡酷少儿,http://58.20.77.74:9002/tsfile/live/0124_1.m3u8?key=txiptv
安徽卫视,http://58.20.77.74:9002/tsfile/live/0130_1.m3u8?key=txiptv
北京卫视,http://58.20.77.74:9002/tsfile/live/0122_1.m3u8?key=txiptv
天津卫视,http://58.20.77.74:9002/tsfile/live/0135_1.m3u8?key=txiptv
山东卫视,http://58.20.77.74:9002/tsfile/live/0107_1.m3u8?key=txiptv
黑龙江卫视,http://58.20.77.74:9002/tsfile/live/0138_1.m3u8?key=txiptv
深圳卫视,http://58.20.77.74:9002/tsfile/live/0126_1.m3u8?key=txiptv
辽宁卫视,http://58.20.77.74:9002/tsfile/live/0121_1.m3u8?key=txiptv
广东卫视,http://58.20.77.74:9002/tsfile/live/0125_1.m3u8?key=txiptv
湖北卫视,http://58.20.77.74:9002/tsfile/live/0132_1.m3u8?key=txiptv
贵州卫视,http://58.20.77.74:9002/tsfile/live/0120_1.m3u8?key=txiptv
河北卫视,http://58.20.77.74:9002/tsfile/live/0117_1.m3u8?key=txiptv
江苏卫视,http://58.20.77.74:9002/tsfile/live/0127_2.m3u8?key=txiptv
浙江卫视,http://58.20.77.74:9002/tsfile/live/0124_2.m3u8?key=txiptv
西藏卫视,http://58.20.77.74:9002/tsfile/live/1005_1.m3u8?key=txiptv
吉林卫视,http://58.20.77.74:9002/tsfile/live/0116_1.m3u8?key=txiptv
宁夏卫视,http://58.20.77.74:9002/tsfile/live/0112_1.m3u8?key=txiptv
江西卫视,http://58.20.77.74:9002/tsfile/live/0138_2.m3u8?key=txiptv
优漫卡通,http://58.20.77.74:9002/tsfile/live/1006_1.m3u8?key=txiptv
东方卫视,http://58.20.77.74:9002/tsfile/live/0107_2.m3u8?key=txiptv
东南卫视,http://58.20.77.74:9002/tsfile/live/0137_1.m3u8?key=txiptv
海南卫视,http://58.20.77.74:9002/tsfile/live/1009_1.m3u8?key=txiptv
四川卫视,http://58.20.77.74:9002/tsfile/live/0123_1.m3u8?key=txiptv
重庆卫视,http://58.20.77.74:9002/tsfile/live/0142_1.m3u8?key=txiptv

















湖南怀化,#genre#
湖南卫视,http://111.8.224.6:8085/tsfile/live/1009_1.m3u8?key=txiptv
湖南经视,http://111.8.224.6:8085/tsfile/live/1010_1.m3u8?key=txiptv
湖南都市,http://111.8.224.6:8085/tsfile/live/1011_1.m3u8?key=txiptv
潇湘电影,http://111.8.224.6:8085/tsfile/live/1012_1.m3u8?key=txiptv
湖南电视剧,http://111.8.224.6:8085/tsfile/live/1013_1.m3u8?key=txiptv
湖南爱晚,http://111.8.224.6:8085/tsfile/live/1014_1.m3u8?key=txiptv
湖南教育,http://111.8.224.6:8085/tsfile/live/1015_1.m3u8?key=txiptv
湖南娱乐,http://111.8.224.6:8085/tsfile/live/1016_1.m3u8?key=txiptv
长沙,http://111.8.224.6:8085/tsfile/live/1077_1.m3u8?key=txiptv
湖南导视,http://111.8.224.6:8085/tsfile/live/1017_1.m3u8?key=txiptv
怀化综合,http://111.8.224.6:8085/tsfile/live/1006_1.m3u8?key=txiptv
怀化公共,http://111.8.224.6:8085/tsfile/live/1004_1.m3u8?key=txiptv
溆浦时政,http://111.8.224.6:8085/tsfile/live/1005_1.m3u8?key=txiptv
CCTV1-综合,http://111.8.224.6:8085/tsfile/live/1063_1.m3u8?key=txiptv
CCTV2-财经,http://111.8.224.6:8085/tsfile/live/1002_1.m3u8?key=txiptv
CCTV3-综艺,http://111.8.224.6:8085/tsfile/live/1003_1.m3u8?key=txiptv
CCTV4-国际,http://111.8.224.6:8085/tsfile/live/1007_1.m3u8?key=txiptv
CCTV5-体育,http://111.8.224.6:8085/tsfile/live/1008_1.m3u8?key=txiptv
CCTV6-电影,http://111.8.224.6:8085/tsfile/live/1024_1.m3u8?key=txiptv
CCTV7-军农,http://111.8.224.6:8085/tsfile/live/1073_1.m3u8?key=txiptv
CCTV8-电视剧,http://111.8.224.6:8085/tsfile/live/1034_1.m3u8?key=txiptv
CCTV9-纪录,http://111.8.224.6:8085/tsfile/live/1036_1.m3u8?key=txiptv
CCTV10-科教,http://111.8.224.6:8085/tsfile/live/1039_1.m3u8?key=txiptv
CCTV11-戏曲,http://111.8.224.6:8085/tsfile/live/1041_1.m3u8?key=txiptv
CCTV12-社会与法,http://111.8.224.6:8085/tsfile/live/1043_1.m3u8?key=txiptv
CCTV13-新闻,http://111.8.224.6:8085/tsfile/live/1045_1.m3u8?key=txiptv
CCTV14-少儿,http://111.8.224.6:8085/tsfile/live/1046_1.m3u8?key=txiptv
CCTV15-音乐,http://111.8.224.6:8085/tsfile/live/1049_1.m3u8?key=txiptv
CCTV5+,http://111.8.224.6:8085/tsfile/live/1052_1.m3u8?key=txiptv
CCTV17,http://111.8.224.6:8085/tsfile/live/1025_1.m3u8?key=txiptv
CHC高清电影,http://111.8.224.6:8085/tsfile/live/1072_1.m3u8?key=txiptv
重温金典,http://111.8.224.6:8085/tsfile/live/1054_1.m3u8?key=txiptv
都市剧场,http://111.8.224.6:8085/tsfile/live/1038_1.m3u8?key=txiptv
欢笑剧场,http://111.8.224.6:8085/tsfile/live/1040_1.m3u8?key=txiptv
卡酷动画,http://111.8.224.6:8085/tsfile/live/1033_1.m3u8?key=txiptv
动漫剧场,http://111.8.224.6:8085/tsfile/live/1051_1.m3u8?key=txiptv
金鹰卡通,http://111.8.224.6:8085/tsfile/live/1031_1.m3u8?key=txiptv
河南卫视,http://111.8.224.6:8085/tsfile/live/1055_1.m3u8?key=txiptv
四川卫视,http://111.8.224.6:8085/tsfile/live/1056_1.m3u8?key=txiptv
安徽卫视,http://111.8.224.6:8085/tsfile/live/1057_1.m3u8?key=txiptv
湖北卫视,http://111.8.224.6:8085/tsfile/live/1058_1.m3u8?key=txiptv
河北卫视,http://111.8.224.6:8085/tsfile/live/1059_1.m3u8?key=txiptv
辽宁卫视,http://111.8.224.6:8085/tsfile/live/1060_1.m3u8?key=txiptv
西藏卫视,http://111.8.224.6:8085/tsfile/live/1061_1.m3u8?key=txiptv
广东卫视,http://111.8.224.6:8085/tsfile/live/1062_1.m3u8?key=txiptv
贵州卫视,http://111.8.224.6:8085/tsfile/live/0120_1.m3u8?key=txiptv
浙江卫视,http://111.8.224.6:8085/tsfile/live/1064_1.m3u8?key=txiptv
江西卫视,http://111.8.224.6:8085/tsfile/live/1019_1.m3u8?key=txiptv
兵团卫视,http://111.8.224.6:8085/tsfile/live/1020_1.m3u8?key=txiptv
北京卫视,http://111.8.224.6:8085/tsfile/live/1065_1.m3u8?key=txiptv
深圳卫视,http://111.8.224.6:8085/tsfile/live/1021_1.m3u8?key=txiptv
东方卫视,http://111.8.224.6:8085/tsfile/live/1066_1.m3u8?key=txiptv
山东卫视,http://111.8.224.6:8085/tsfile/live/1067_1.m3u8?key=txiptv
黑龙江卫视,http://111.8.224.6:8085/tsfile/live/1068_1.m3u8?key=txiptv
天津卫视,http://111.8.224.6:8085/tsfile/live/1069_1.m3u8?key=txiptv
江苏卫视,http://111.8.224.6:8085/tsfile/live/1070_1.m3u8?key=txiptv
内蒙古卫视,http://111.8.224.6:8085/tsfile/live/1000_1.m3u8?key=txiptv
重庆卫视,http://111.8.224.6:8085/tsfile/live/1071_1.m3u8?key=txiptv
东南卫视,http://111.8.224.6:8085/tsfile/live/1022_1.m3u8?key=txiptv
陕西卫视,http://111.8.224.6:8085/tsfile/live/1023_1.m3u8?key=txiptv
新疆卫视,http://111.8.224.6:8085/tsfile/live/1026_1.m3u8?key=txiptv
宁夏卫视,http://111.8.224.6:8085/tsfile/live/1027_1.m3u8?key=txiptv
旅游卫视,http://111.8.224.6:8085/tsfile/live/1028_1.m3u8?key=txiptv
山东教育,http://111.8.224.6:8085/tsfile/live/1029_1.m3u8?key=txiptv
青海卫视,http://111.8.224.6:8085/tsfile/live/1030_1.m3u8?key=txiptv
吉林卫视,http://111.8.224.6:8085/tsfile/live/1032_1.m3u8?key=txiptv
魅力足球,http://111.8.224.6:8085/tsfile/live/1037_1.m3u8?key=txiptv
劲爆体育,http://111.8.224.6:8085/tsfile/live/1035_1.m3u8?key=txiptv
先锋乒羽,http://111.8.224.6:8085/tsfile/live/1042_1.m3u8?key=txiptv
四海钓鱼,http://111.8.224.6:8085/tsfile/live/1078_1.m3u8?key=txiptv
快乐垂钓,http://111.8.224.6:8085/tsfile/live/1047_1.m3u8?key=txiptv
书画频道,http://111.8.224.6:8085/tsfile/live/1044_1.m3u8?key=txiptv
全纪实,http://111.8.224.6:8085/tsfile/live/1048_1.m3u8?key=txiptv
茶频道,http://111.8.224.6:8085/tsfile/live/1074_1.m3u8?key=txiptv
法制天地,http://111.8.224.6:8085/tsfile/live/1050_1.m3u8?key=txiptv
测试,http://111.8.224.6:8085/tsfile/live/1018_1.m3u8?key=txiptv
CETV-1,http://111.8.224.6:8085/tsfile/live/1079_1.m3u8?key=txiptv
生活时尚,http://111.8.224.6:8085/tsfile/live/1075_1.m3u8?key=txiptv
花鼓戏,http://111.8.224.6:8085/tsfile/live/1076_1.m3u8?key=txiptv
游戏风云,http://111.8.224.6:8085/tsfile/live/1053_1.m3u8?key=txiptv













代理0819,#genre#
亚洲影院,http://php.jdshipin.com:8880/itv6s.php?cid=wasusyt&id=5841816227539527643
TVB星河台,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4
TVBJade,http://php.jdshipin.com:8880/smt.php?id=Tvbjade
1905国外电影,http://php.jdshipin.com:8880/1905.php?id=1905dy2
1905国内电影,http://php.jdshipin.com:8880/1905.php?id=1905dy
亚洲影院,http://php.jdshipin.com:8880/itv6s.php?cid=wasusyt&id=5841816227539527643
湖南电影,http://php.jdshipin.com:8880/iptv.php?id=hndy
广东珠江,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000004000011655
欢笑剧场4K.1080P,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000002000009455
先锋乒羽.576,http://php.jdshipin.com:8880/itv6s.php?cid=hnbblive&id=4886720949268374180
华数4K电影,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000014
TVB翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
凤凰卫视,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
TVB星河台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
五星体育,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000007


















广东地区,#genre#
番禺电视台,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
广东珠江,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000004000011655
广东珠江,https://stream1.freetv.fun/ipv6-yan-dong-zhu-jiang-14.m3u8

深圳龙岗,http://liveplay.sznews.com/66_showto_live/2647.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8


广州综合频道,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻频道,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛频道,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视频道,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治频道,http://php.jdshipin.com:8880/gztv.php?id=fazhi
佛山综合频道,http://php.jdshipin.com:8880/fstv.php?id=fszh
佛山影视频道,http://php.jdshipin.com:8880/fstv.php?id=fsys
佛山公共频道,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山南海频道,http://php.jdshipin.com:8880/fstv.php?id=fsnh
佛山顺德频道,http://php.jdshipin.com:8880/fstv.php?id=fssd
佛山高明频道,http://php.jdshipin.com:8880/fstv.php?id=fsgm
佛山三水频道,http://php.jdshipin.com:8880/fstv.php?id=fsss
南国都市频道,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
番禺电视频道,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
河源综合频道,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
云浮文旅频道,https://livestream.oeeee.com/slive/17807.m3u8







河南频道,#genre#
河南民生,http://117.72.68.25:9930/hn.php?id=hnms
河南都市,http://117.72.68.25:9930/hn.php?id=hnds
河南都市,http://61.163.58.195:1718/henan.php?id=hnds










上海频道,#genre#
新闻综合,http://116.231.244.25:8888/udp/239.45.3.209:5140
东方卫视,http://116.231.244.25:8888/udp/239.45.3.146:5140
都市频道,http://116.231.244.25:8888/udp/239.45.3.236:5140
纪实人文,http://116.231.244.25:8888/udp/239.45.3.212:5140
东方影视,http://116.231.244.25:8888/udp/239.45.3.237:5140
第一财经,http://116.231.244.25:8888/udp/239.45.3.211:5140
五星体育,http://116.231.244.25:8888/udp/239.45.3.210:5140
哈哈炫动,http://116.231.244.25:8888/udp/239.45.1.55:5140
上视外语,http://116.231.244.25:8888/udp/239.45.1.127:5140
都市剧场,http://116.231.244.25:8888/udp/239.45.3.136:5140
欢笑剧场,http://116.231.244.25:8888/udp/239.45.3.196:5140
欢笑剧场（备）,http://116.231.244.25:8888/udp/239.45.1.4:5140
全纪实,http://116.231.244.25:8888/udp/239.45.3.135:5140















体育休闲,#genre#
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225674/1.m3u8
精品体育,https://epg.pw/stream/f7556eccd4ae06b0c2991fdc7a4f8388496559f728cc82459a8e50346040e226.m3u8
精品体育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca7.m3u8
超级体育,https://epg.pw/stream/b5b459fdf6a6a42903675a6e0b7dea1a98b65b4821289b293c9676167fa75c74.m3u8
JJ斗地主,http://openhls-tct.douyucdn2.cn:80/dyliveflv1a/488743rAHScWyyII_2000.m3u8
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
王者荣耀,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl2_2000p.flv?wsAuth=f73077d85e523eb95b6ce1ea3581b46b&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18db3c111c4e3c14350afd2dcaf43d0ef60&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
穿越火线,http://tc-tct.douyucdn2.cn:80/dyliveflv1/605964rzzgGEOZHr.flv?wsAuth=43ef2d796067cbec9c238c73235a1005&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
穿越火线,http://112.83.136.141:80/live/605964rzzgGEOZHr.flv?302_type=cold_aggr&_session_id=2376164747.n.cn-069f7p.14re_26504&cb_retry=0&did=d010b07dcb997ada9934081c873542f0&domain=tc-tct.douyucdn2.cn&expire=0&fp_user_url=http%3A%2F%2Ftc-tct.douyucdn2.cn%2Fdyliveflv1%2F605964rzzgGEOZHr.flv%3FwsAuth%3D43ef2d796067cbec9c238c73235a1005%26token%3Dcpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964%26logo%3D0%26expire%3D0%26did%3Dd010b07dcb997ada9934081c873542f0%26origin%3Dtct%26vhost%3Dplay1&logo=0&manage_ip=&mir=true&node_id=&origin=tct&pro_type=http&redirect_from=pod.cn-069f7p.14re.nss&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&vhost=tc-tct.douyucdn2.cn&wsAuth=43ef2d796067cbec9c238c73235a1005








咪咕体育,#genre#
咪咕直播-1,http://111.13.111.242/000000001000/3000000001000005308/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-2,http://111.13.111.242/000000001000/3000000001000005969/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-3,http://111.13.111.242/000000001000/3000000001000007218/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-4,http://111.13.111.242/000000001000/3000000001000008001/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-5,http://111.13.111.242/000000001000/3000000001000008176/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-6,http://111.13.111.242/000000001000/3000000001000008379/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
